OTU.ID	description	Julianne-331-CEC_S246_L001_R1_001_F_filt-fastq-gz	Julianne-331-JEJ_S219_L001_R1_001_F_filt-fastq-gz	Julianne-337-CEC_S242_L001_R1_001_F_filt-fastq-gz	Julianne-337-COL_S269_L001_R1_001_F_filt-fastq-gz	Julianne-351-CEC_S244_L001_R1_001_F_filt-fastq-gz	Julianne-351-COL_S271_L001_R1_001_F_filt-fastq-gz	Julianne-536-COL_S265_L001_R1_001_F_filt-fastq-gz	Julianne-536-JEJ_S211_L001_R1_001_F_filt-fastq-gz	Julianne-540-COL_S267_L001_R1_001_F_filt-fastq-gz	Julianne-542-CEC_S232_L001_R1_001_F_filt-fastq-gz	Julianne-542-COL_S259_L001_R1_001_F_filt-fastq-gz	Julianne-542-JEJ_S205_L001_R1_001_F_filt-fastq-gz	Julianne-544-COL_S255_L001_R1_001_F_filt-fastq-gz	Julianne-547-CEC_S233_L001_R1_001_F_filt-fastq-gz	Julianne-547-COL_S260_L001_R1_001_F_filt-fastq-gz	Julianne-547-JEJ_S206_L001_R1_001_F_filt-fastq-gz	Julianne-579-CEC_S234_L001_R1_001_F_filt-fastq-gz	Julianne-579-JEJ_S207_L001_R1_001_F_filt-fastq-gz	Julianne-582-CEC_S243_L001_R1_001_F_filt-fastq-gz	Julianne-582-COL_S270_L001_R1_001_F_filt-fastq-gz	Julianne-604-CEC_S235_L001_R1_001_F_filt-fastq-gz	Julianne-604-JEJ_S208_L001_R1_001_F_filt-fastq-gz	Julianne-661-COL_S266_L001_R1_001_F_filt-fastq-gz	Julianne-661-JEJ_S212_L001_R1_001_F_filt-fastq-gz	Julianne-663-CEC_S241_L001_R1_001_F_filt-fastq-gz	Julianne-663-COL_S268_L001_R1_001_F_filt-fastq-gz	Julianne-665-JEJ_S210_L001_R1_001_F_filt-fastq-gz	Julianne-667-CEC_S236_L001_R1_001_F_filt-fastq-gz	Julianne-667-JEJ_S209_L001_R1_001_F_filt-fastq-gz	Julianne-716-CEC_S231_L001_R1_001_F_filt-fastq-gz	Julianne-716-COL_S258_L001_R1_001_F_filt-fastq-gz	Julianne-717-CEC_S230_L001_R1_001_F_filt-fastq-gz	Julianne-717-COL_S257_L001_R1_001_F_filt-fastq-gz	Julianne-719-CEC_S245_L001_R1_001_F_filt-fastq-gz	Julianne-719-COL_S272_L001_R1_001_F_filt-fastq-gz	Julianne-719-JEJ_S218_L001_R1_001_F_filt-fastq-gz	Julianne-791-CEC_S229_L001_R1_001_F_filt-fastq-gz	Julianne-791-COL_S256_L001_R1_001_F_filt-fastq-gz	Julianne-835-JEJ_S198_L001_R1_001_F_filt-fastq-gz	Julianne-838-CEC_S281_L001_R1_001_F_filt-fastq-gz	Julianne-838-JEJ_S277_L001_R1_001_F_filt-fastq-gz	Julianne-841-CEC_S278_L001_R1_001_F_filt-fastq-gz	Julianne-841-COL_S282_L001_R1_001_F_filt-fastq-gz	Julianne-847-CEC_S279_L001_R1_001_F_filt-fastq-gz	Julianne-847-COL_S283_L001_R1_001_F_filt-fastq-gz	Julianne-853-CEC_S280_L001_R1_001_F_filt-fastq-gz	Julianne-853-COL_S284_L001_R1_001_F_filt-fastq-gz	Julianne-856-COL_S254_L001_R1_001_F_filt-fastq-gz	Julianne-856-JEJ_S200_L001_R1_001_F_filt-fastq-gz	Julianne-882-COL_S253_L001_R1_001_F_filt-fastq-gz	Julianne-882-JEJ_S199_L001_R1_001_F_filt-fastq-gz	Julianne-891-CEC_S220_L001_R1_001_F_filt-fastq-gz	Julianne-891-COL_S247_L001_R1_001_F_filt-fastq-gz	Julianne-891-JEJ_S193_L001_R1_001_F_filt-fastq-gz	Julianne-899-CEC_S221_L001_R1_001_F_filt-fastq-gz	Julianne-899-COL_S248_L001_R1_001_F_filt-fastq-gz	Julianne-899-JEJ_S194_L001_R1_001_F_filt-fastq-gz	Julianne-923-CEC_S223_L001_R1_001_F_filt-fastq-gz	Julianne-923-JEJ_S196_L001_R1_001_F_filt-fastq-gz	Julianne-924-CEC_S224_L001_R1_001_F_filt-fastq-gz	Julianne-924-JEJ_S197_L001_R1_001_F_filt-fastq-gz	Julianne-962-CEC_S222_L001_R1_001_F_filt-fastq-gz	Julianne-962-JEJ_S195_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-337-JEJ_S134_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-351-JEJ_S150_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-536-CEC_S103_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-540-CEC_S119_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-540-JEJ_S118_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-544-CEC_S179_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-544-JEJ_S178_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-579-COL_S159_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-582-JEJ_S142_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-604-COL_S166_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-661-CEC_S111_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-663-JEJ_S126_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-665-COL_S180_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-667-COL_S173_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-716-JEJ_S110_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-717-JEJ_S102_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-835-CEC_S158_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-835-COL_S151_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-838-COL_S128_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-840-CEC_S109_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-840-COL_S141_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-840-JEJ_S177_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-841-JEJ_S104_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-842-CEC_S117_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-842-COL_S133_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-847-JEJ_S112_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-853-JEJ_S120_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-856-CEC_S172_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-858-CEC_S171_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-858-COL_S149_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-858-JEJ_S164_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-872-CEC_S125_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-872-COL_S157_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-872-JEJ_S101_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-882-CEC_S165_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-923-COL_S135_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-924-COL_S143_L001_R1_001_F_filt-fastq-gz	taxonomy
PWY-7456	mannan degradation	1578.87026932277	117.257955425922	276.605105668212	966.461869277375	428.63882850612	58.4708977034916	1355.03989127459	0.0	1348.69560087013	188.626694230098	77.1852715327841	0.0	76.4461079715193	477.822001070915	742.985024015026	40.8488964737182	2733.94072001585	0.0	321.221796438746	592.674269133058	320.30168847371	242.867541027503	254.378212152513	76.0809306976362	677.630883820489	696.859193863335	44.9320316907637	338.447365355165	202.390903537284	584.550216931171	895.264521256693	392.757145377309	200.023528687001	1892.74044928114	912.164331946906	56.1444426901283	624.777261989353	1239.69076989755	158.006826075066	984.591961887874	323.844991697682	822.631800023034	654.55829462026	5839.48911670704	6001.36045891524	943.408774227574	677.994567382396	329.854215397587	281.721512308708	246.669927636188	0.0	395.359058773687	371.620634811012	50.2523852275993	660.64945084715	299.182984178276	87.6897951376173	797.219950105845	158.693940790088	752.571870027419	0.0	1710.20887476304	0.0	149.987354206832	312.648262533049	1179.09970824161	579.355349213761	241.896479891197	364.74705661255	108.177151984338	477.453404823932	0.0	421.243030481837	365.871190818483	530.041053947261	1275.4202985624	346.947055314416	260.269892876674	0.0	293.545973341091	206.485298887693	417.253250351258	546.517017629604	433.810648125488	268.946110350704	80.8509654826794	549.082932885001	463.569146264155	0.0	262.502672350521	137.566959916177	868.708795705357	610.083882663629	0.0	101.470052262729	277.262484692136	0.0	234.794649483437	364.303498136204	648.878643079205	
PWY-7539	6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	11515.7419092339	4538.88771409298	6901.70064302064	9537.20292733536	5967.37126182692	2883.42826976557	7318.27407560106	9284.25984662169	4373.95945829234	5881.75931887396	3480.27695743896	723.612955803702	4909.3934242232	6494.41251939879	3956.98875199057	1329.47969560293	11030.8243686597	2052.04561641341	5287.33629101438	7024.88207767977	3016.97401959317	3787.90892413989	4184.63230471516	4581.75523738118	4990.0208045561	4675.430235868	1891.28339578865	4979.36992516552	2926.9379746787	7655.2316409732	5743.34682683677	5516.06353846836	4976.00067973187	7297.07229716236	3422.95150915414	1958.53738716388	5237.88092703494	7995.83661105342	2215.6203907335	6022.22256209653	1846.28879397393	4937.19878504995	5612.04287044467	10384.5582778186	9929.24958402867	5378.62599668005	4554.38782440741	6046.71039206433	3218.973051709	4068.09233135323	918.313168517482	5645.60859438572	4625.9964064133	5965.92860756133	7126.22958635234	4608.04047909501	3762.63647689956	5888.5559986011	2688.02345151975	6035.97161138005	5063.93565139929	8660.04062569792	568.307093798556	3885.75888494364	4093.56545229358	6284.79658333102	3006.34812754114	3425.87337642182	4599.66697571359	1864.53783415062	2234.29054569583	7846.55536288719	3748.98336606491	3322.3293348136	4211.55309766672	11125.2465179536	2943.50106457147	2932.96032041131	2869.57110493034	2274.22579914196	3044.07032700725	3408.6015281858	3216.96893772088	3945.85098739542	2855.41176372917	3970.76854878907	3848.22428094931	3403.81703052779	2764.24396648207	2074.55827314529	3161.00750602059	4530.1417540378	3235.5273303654	1968.66452497918	7275.80611215682	4341.98203180393	81.0864337320983	5324.05008176063	4762.6193316253	4891.24362097637	
PWY-7560	methylerythritol phosphate pathway II	17126.2232442245	6882.11175294523	12056.121794236	11860.2429423728	8041.20597577042	3280.45709238383	9554.18334957425	9668.77943611095	6088.54710976909	7916.48414780068	4481.17782114409	673.443968194408	6761.14457790029	14081.6556394092	6379.4860975306	2897.18037665258	16561.1693642302	3247.87256018135	6984.42836377211	8788.79238183382	4583.70723728144	6250.89983314723	6238.41724643648	5342.43236299887	7138.66212718953	7389.91927666186	751.054910533591	6393.83507691334	3049.533414299	9649.27753569171	6190.22585762255	7843.15325972254	7138.44354517275	9405.43759846194	4277.28992340297	2292.44298755698	7691.59612905001	10677.009251012	2808.80996762908	8047.29420078248	1759.29502588741	7832.62905517107	8984.19240374579	12754.8973308401	11813.2837609589	8965.41883248883	6934.61997730361	11425.7857570957	3816.59615862865	5694.79577052426	521.919218568371	6706.48298613215	5280.20424945677	3253.91605516916	9834.50067257118	5816.99966084425	12426.3737437257	8118.56144639547	2439.9322740381	8916.87876865647	1607.87361538934	14281.3242433361	71.0224413610754	4176.85509376732	4887.5456122151	9800.86737123088	5110.99244603444	4016.5908380268	8265.60065216311	2464.59106246425	2676.00662669147	8874.72151657541	4500.95946090927	5496.18801514199	6296.74755387536	14866.5461816183	3312.92659844007	3586.2639590236	3613.21645596129	3266.76090766137	4731.1016459271	5001.76607441855	5186.75917712745	6639.46197233728	5600.66238340658	4888.36026326895	6160.45466103251	5047.37861338781	3775.76284506095	12982.3818487759	5399.95444512445	6809.56262268346	4561.64892733279	4332.50147205461	12690.7069606691	5572.7363631274	100.939239043757	7961.7377850501	6202.22430889036	6333.41900386923	
PWY-7616	methanol oxidation to carbon dioxide	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.00792424064327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.80603222485714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.59993390599505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.213432269186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.79985281237603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
PWY-7663	gondoate biosynthesis (anaerobic)	23369.9703392419	14859.9652670987	13586.2291146497	14984.8175499469	11170.4261001035	8118.34769966188	13381.4605186823	15290.9258774026	7232.33044763751	12156.7010821458	8025.76125622109	21936.1472608638	12148.8572106813	17519.0085543093	12397.5063017955	14931.1116097793	21714.0173782441	16392.2926382648	10726.9267031378	17724.3016282244	5507.13730320992	11159.0067440038	9710.4389283511	12270.4886171302	9891.98223459071	14266.645147231	26586.176598733	8123.35247323551	9545.89452099429	12562.1339030002	9487.24557000145	9927.54955040089	10158.8438950274	12382.19939639	8011.60537255648	6848.13534964851	10184.3517296983	15375.6057600948	10053.6029567336	12823.2816988246	7001.4060508095	10275.2583834529	11800.4849011741	16903.7642556983	15849.2225396491	12922.0181488595	10357.6781590991	14293.7383088281	24823.7986585858	11261.642629402	25058.5453955038	8775.20184183252	6878.8686022217	15459.076916241	12886.6130120089	8071.33546725572	28398.5131479895	9965.36704517664	7743.09951317694	10922.1770427114	21556.4700387533	16357.4181455907	26927.5278278297	18039.618709768	15890.1791668613	12330.8881396802	5810.42490452137	6533.57610866388	10279.65887237	10767.157079457	6045.41927717944	18373.9332284522	7261.09411467085	7102.99969033281	23465.0509815655	20510.395343341	5605.47416618332	9116.27449920665	13565.8077850384	6217.15937206766	6561.21281141387	8404.29003849934	6023.39713214133	7292.70243064064	13239.5525655387	12308.1803438082	9140.24464028571	7630.43455524791	13732.521475884	17242.9639546231	6988.31460295173	10184.755222597	7616.36321086849	22458.3111873167	15295.1283493765	9115.96116877324	22460.8865457407	10697.2890263062	8855.68186680471	8849.04495838249	
PWY-7664	oleate biosynthesis IV (anaerobic)	301.820245323011	0.0	0.0	20.9799740098931	81.1428312538557	0.0	162.985668454426	6.21673663650553	378.528479318408	196.242822262585	92.7087939228193	31.8536698688628	0.0	92.7611431829121	227.732118254299	32.6989880678279	462.510438125485	0.0	68.2988139745059	96.2376866894639	0.0	50.2490602871053	100.772575912372	2.48465599140126	135.221183169466	39.1259394358363	77.8813582401378	0.0	0.0	59.6550668898838	73.8024215549955	46.0527223292858	26.2033354888535	216.123772143441	93.3909029030085	44.2519473978261	115.643841206396	300.080954309713	0.0	220.306080676784	72.9712946503719	253.908434255546	271.775320752955	3168.86359366788	3135.68487479131	137.929915561924	99.092632786991	80.5369928685277	0.0	154.96379546118	37.1944503824238	82.0663335126173	0.0	38.9125621662793	99.9146903248885	83.0550490531431	235.834124767528	123.885426722301	0.0	231.099852890077	568.91860933107	218.487859778	27.6079570359594	195.987825218501	0.0	122.361193388029	224.864177127839	93.5044153545627	0.0	205.617687859091	60.8250023825142	0.0	12.2358006347852	45.9946086663672	138.382310548401	167.061199673903	20.9457918988063	0.0	0.0	243.484814822201	168.475492128074	197.634944315961	114.001529534391	117.344015824971	0.0	33.6764225267357	75.5203494454792	93.3589248988695	2.48469052191373	90.6683430805093	29.3151784590401	114.264412637387	99.5470325151426	0.0	91.6711745157111	123.470203946398	0.0	137.031799264046	89.3250672400402	96.2226707345002	
PWY-841	superpathway of purine nucleotides de novo biosynthesis I	13057.9063770689	11462.8257645759	3719.17589411892	7637.21036148064	6084.52245182986	6663.17692688467	8927.45833549492	15526.2495263436	5798.60797647454	7709.0558512175	5800.59562698425	18093.5799441926	9417.41962733415	6833.0300133094	9438.42316488593	11300.1806983854	13462.7896477528	15810.9134202173	7798.18429162847	14747.9800588095	2335.73259146785	9107.52236111664	6858.87988450246	11178.3592399189	6278.30065408782	11461.7626477978	26111.2974468646	3777.46996308983	8283.52343311831	6690.72174345445	6633.04325064672	5097.14878575268	6238.09371867912	7797.70195734445	6602.17773132467	6125.44582217844	5991.82754197495	10499.7586743475	8144.29791124874	8757.47579282201	5749.00868704224	5508.78431928501	6164.26593443873	14588.6801393315	13916.363458168	9370.78340178333	7470.95610044885	6375.13372581344	19778.6041189651	9195.62552638695	24536.0393124447	5324.77544754188	4337.96795366189	15469.9155018511	7211.8708269222	5095.24208116858	23251.2924288577	4979.87279346786	5711.00290621376	5078.256681405	18633.2651787801	6266.52648270316	25087.3588478193	16235.783012601	13843.5887408254	6153.33001797429	3379.51189863483	5282.14512784063	4995.24487292141	9686.82267872126	5353.66274218859	16631.4721746434	5507.64066247417	3637.00400049699	21537.0720223951	13282.8629402651	4235.74507568464	7497.29336982722	12613.4667967982	4492.02081331924	3509.22235971855	5943.12865799946	3749.71526298597	5493.37921171308	12436.7486253434	10637.5000677684	6168.80875761434	5252.51117538761	12536.2121252767	8621.40900290279	3580.87833161043	6985.31211663115	5782.07188028928	22459.4070092773	5353.40827440618	5713.02695756104	15908.8510392366	6240.93970557684	5493.02912248507	5413.69529329636	
PWY-922	mevalonate pathway I	5064.58438903389	11763.5849321511	1112.80318978014	3052.80172911906	2164.14915130607	3564.16113526965	3809.11676440004	12373.4751056598	1686.95899071059	3623.21040647985	3009.64042377478	18386.3173514647	4003.30071747389	2351.40484222189	5319.04014040037	12586.9959715073	4541.18337841995	7203.81262443883	3227.5257668488	7737.58495962747	779.465554484995	8492.37855649981	3845.28388130147	11203.3150839782	2120.86157077405	5355.6898321548	7727.16747267919	2023.36313427628	12510.5412095467	2375.39281488232	3081.91119547894	1624.47371355773	2721.12553091579	2237.39200613879	2826.49717135328	3660.44177290024	1812.65985346094	3438.18376207793	7713.30959593257	4547.74287415336	7081.89495174006	2242.89762690677	2586.42097606453	1431.36876332865	1515.47413922485	3422.34325158739	2914.77988824842	2236.47865172286	16063.1046979883	4115.40922965746	3104.66133834164	2512.59337783459	2139.7725080857	18300.9476383403	3703.78964817944	2800.16642993642	28508.8949208554	2231.1503832632	9741.59403578288	1237.03199500194	14906.7041987196	789.222825963008	21670.7854258008	9800.45843651025	7936.17432023252	2106.151143344	898.250917759593	3807.68876825932	1456.06237330274	5810.57545624489	2609.06087964718	14747.1970967062	3113.9353937062	1428.67129743004	8329.73666333726	5010.44631697531	2471.42227751387	7827.60487888029	9145.95373826515	3183.39471373812	1780.99251530054	3328.2751036835	1155.06034495813	1562.61385863576	5451.63764104293	6256.54632573556	3145.05426193076	2825.41199041888	7210.77620875736	3012.08866122761	1334.11782305995	2692.50246080732	2419.18095137252	2477.78464846235	2605.81901537089	3866.82802031059	20546.9426990134	2208.32244709418	2633.43525253149	2114.2516138599	
PWY0-1061	superpathway of L-alanine biosynthesis	1654.93062910545	898.177453058097	401.835762356223	390.200099603571	841.088481276288	254.410016944057	836.083902742088	2131.43357850842	747.475032812221	444.905216254717	275.698027528667	278.776290491348	550.140415647853	848.956636097874	317.499851244833	481.409546777229	1189.66855369711	219.462180995004	509.650868667274	893.435128891158	391.395151045018	332.269896426178	944.215941350767	3520.04652129213	1095.94286922275	621.097129136186	4056.37615718319	486.939195937528	396.874711095899	1004.46253421411	631.958893772924	463.478121047753	467.673117740639	859.684252427823	1017.29703234698	102.54316866737	1079.40841096776	1943.82978117102	117.086054443014	571.278797447668	48.4177898443218	237.439446403742	356.821125772377	5108.86283598158	4824.29342537725	1003.48801787567	876.312153712611	340.175469306059	357.197957845869	261.457512977666	2802.71401112457	188.398667795687	204.149744759603	575.796473845307	862.664394454261	415.233866635624	840.564406718884	985.696069551904	29.8778313739228	428.585196783194	3388.82502366197	1569.28976675669	457.180482898518	832.391940992696	317.302437051855	807.959250085074	547.054431950881	442.575060641155	646.94460598607	727.045984849628	290.37995720769	1429.5186912043	402.851441906796	453.783043504907	297.942230747661	1292.56449139738	190.770552373081	229.137191294524	318.675488068546	134.347772086027	158.432201748109	434.031278354899	413.284858991782	498.847618756578	629.878687158235	707.554043512551	1066.23083147677	827.131445598145	861.514011279432	188.685361845177	287.811725479789	515.678457782528	362.102296095504	943.378255062508	591.647083493954	584.235926211432	72.9107332668347	441.731190360189	557.343443532848	399.069833131527	
PWY0-1241	ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	688.674971713636	1273.5041732733	197.34481824297	116.006402673679	194.118336739175	20.9223540333514	133.232124140751	1.67	347.503212245446	82.8532540509284	34.2125641179699	48.4957162928975	249.813085903874	194.733679304992	66.9046357890961	266.850646291205	710.587528013385	67.1417895847283	305.505782771686	278.755784615496	166.611175119971	1009.97954173421	68.2995828867986	403.406004125083	174.155480784221	156.200462700313	15.9447252271333	104.154308889716	274.324519026648	465.37198135973	242.989158994275	407.902827792683	185.62620476989	852.793190584543	480.529299168469	225.335349288426	221.04048823441	403.484571747552	435.15590804444	302.375893708681	253.905037438706	307.609456962349	356.435107652562	2990.58433580248	2169.5984780322	417.152672754848	216.271370481082	130.919008732144	589.552575338437	72.0725237614979	7.89473684210526	182.650010275524	73.2837798066473	223.89560141444	362.730755675482	214.562111227799	18.680425333245	321.546066277556	163.808415990204	197.58441925977	217.83998455003	329.797230539887	0.0	109.440564688651	796.322441792904	178.935576563173	356.72707343756	111.688482818664	392.99119522651	461.161524500908	35.1670296733931	134.719016199212	141.328575102693	112.068907546767	188.25027023248	467.244298964071	33.2449973986931	665.959301916123	1091.14420062696	19.3186820492666	135.270729913821	92.0075030820338	747.220408229152	1508.0766332502	989.05416929234	604.298684330977	529.866202838126	368.576548328088	644.587538521349	150.867150593324	77.8582437618177	186.498639472014	112.667587518067	2023.11388874457	166.159825845611	74.5423448405206	28.0	169.917071480108	132.273246085582	84.0490971590152	
PWY0-1261	anhydromuropeptides recycling	5211.68739411397	3513.0035362384	905.416116537308	1504.16077635973	607.795807196623	704.063064948478	1922.01891811588	9.37259919581021	1745.12135570192	786.861202741112	610.913673321588	490.275305947149	1452.49877735409	2522.89172008202	1653.49517585816	99.3424272158216	4587.01347013355	259.572295123303	1642.20677837797	2907.93967437405	121.999638890055	1861.91913463567	2006.39019312282	9.93347807473521	1437.32670051417	1989.50686042793	322.535657047517	1074.72992227193	355.236023760164	2429.55842048727	1775.9354268133	1779.1427654196	1636.39390719328	1860.63267409038	1606.72033728054	338.206215983331	1660.43365242584	2549.31533261413	972.376596678143	2004.20219663749	1702.29464138873	1453.89040870654	2225.05268020565	4295.05594678872	4272.879433937	2514.58457486108	2045.3154289326	788.972482098228	1806.19525762643	666.019886145459	149.087619961039	2865.12648385227	2376.86670066142	3654.69333175189	2180.23111759745	2177.14388727159	593.940280096294	2858.18089146165	2429.56414742156	508.610369154542	4593.58311179361	3259.05637076344	214.924395159578	949.056522596836	715.564006109163	1568.27316617245	838.745568359233	1702.14606659683	1237.59652634176	878.690789463681	870.375184392385	1384.14753689052	626.743089159158	1061.31092261655	732.397523846207	2760.301364398	521.62779828315	1875.40517044059	459.639671084106	561.698441533772	631.60004075268	1497.16944593952	924.041493593837	1193.12024161734	748.540405779143	1162.54429195792	490.46442927189	620.450914732272	1538.30959771638	728.419841904903	347.83925045531	1077.50382645813	877.988889896101	320.178737458817	373.367628475203	811.033576809343	0.0	1377.78452624458	2002.47363682926	1309.78834594153	
PWY0-1277	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation	0.0	0.0	0.0	0.0	0.0	0.0	8.13150669103425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.79025615783759	0.0	0.0	0.0	0.0	0.0	7.10314456191197	0.0	0.973696155380822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.5552438293308	40.3269177832015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	177.420676515525	0.0	0.0	7.24136179246902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.35262561955187	0.0	0.0	1.45606288272121	0.0	0.0	0.0	0.0	0.0	12.4302761595666	3.26353077817852	0.0	0.0	0.0	0.0	
PWY0-1296	purine ribonucleosides degradation	18883.6364568384	10235.5968636402	10233.9424230047	9201.87369942164	9958.21290756559	7203.23908743169	9559.8541125405	12611.7594034992	5855.22373310151	10847.5825015948	7304.35959221148	16778.3128001847	9088.86330191869	15646.4645710277	10807.7213372828	11495.5255761982	15344.6933172053	14382.4107914252	8198.5737986887	14362.0830332287	4156.91986650699	8809.94734666026	8144.34705909263	8934.65724966827	7674.58384038018	11450.2756341385	24028.7601911017	8593.86292529689	7056.71451287705	10050.63569492	6606.5798044012	7195.09161562667	7807.4975137502	9017.24328462837	5892.47125593941	5371.78677291453	7847.46112548312	10935.6883380431	7570.2251280169	11232.0073511419	4636.78748364662	8867.86650917225	10131.3096360684	8213.54103977139	8123.36402159543	10335.3635319837	8029.48349821176	11341.8274326418	18047.1406043572	9397.32297347527	22517.0149665684	5888.94759094965	4456.10386299977	12782.576604838	10466.4599348659	5942.98767392858	30324.8502457944	6960.42204038225	4703.33273492401	8324.79092557552	20123.2385897209	12172.9005581235	21740.280248342	16011.1928663542	13504.0012986018	9204.44707052207	5294.52399707315	5465.21934250169	8113.28061583423	9154.66229307943	4623.34806591205	14767.8279246963	5332.38230218869	5664.47258484611	20170.7005859056	17709.1585759278	4305.48786869059	6465.11644297066	11007.2552849064	5174.62240583584	6171.8045593713	6796.726126821	4727.08274530058	5537.38109409237	11241.4847752382	9736.6330241131	8446.27886761919	6410.59712109239	10977.2103463048	19096.4088253328	5545.69026293672	8831.30390372046	6449.53973448253	18635.1680169765	12389.7047547355	6825.38899576861	13830.4145731526	8281.11919837623	6525.5501856343	6397.34538636187	
PWY0-1297	superpathway of purine deoxyribonucleosides degradation	15746.6731448578	11393.4498285515	6575.14393900702	7116.28612018666	6639.14170216196	6239.12339108174	8187.00831264304	9043.5469063391	3959.95153843992	8225.03289378224	5877.24088551475	18222.3226315584	8122.16531241169	12466.3716200905	9649.30071520523	12551.3800704646	11616.1059449714	14251.0319238633	6309.24544903615	12488.0292154084	2919.24394115241	9508.8057540554	7618.4755955911	10400.8441208464	5930.47165305854	10096.4434585224	24186.8649343059	5617.03189666056	8868.1147733555	6705.93890596372	5496.27915868726	5364.15369145246	6237.4274701311	6634.63462263005	5402.13823423139	5423.74765823141	5731.84827690641	8825.31036517342	8130.14369396946	8887.82601035701	5554.5019757966	6797.03635975791	7916.61124597246	7177.84027234601	7138.03284095866	8511.81885287929	6820.56591817208	7986.12662357196	19022.5054859356	8202.46247323455	22335.5792749389	4925.78582301846	3930.30308234839	14772.6517031045	8808.28687315873	5421.04937644441	32898.6424281544	5660.43429203108	6100.89439215772	5544.78083978352	19720.4182807521	8865.36517054357	24032.0934593449	15112.079541797	12525.0634129439	7351.3382832379	3599.07698832528	5203.65304847529	6660.84133054197	8962.57471289954	4557.83877961846	14567.3516151521	5002.25016607468	4647.50123368184	19048.2724723462	13089.1353502997	3988.6465772564	7219.82555058643	11407.3721274509	5056.41054885612	4893.39233090161	5891.36353018226	3579.18173845168	3899.54007463363	10715.0980415834	9455.90131840327	6678.98452622899	5455.14899363973	11108.8761608919	16545.5067038158	3900.19860076323	6704.58271568065	5254.16850451458	17916.747185937	9003.46215887073	6190.0277193746	16098.9383990706	6025.43965368816	5459.78118472027	5033.24176442386	
